Date,Open,High,Low,Close,Volume
2022-07-14,354.152079,359.308762,351.715949,358.228149,89704800
2022-07-15,362.626496,365.185889,360.721198,365.072144,79060400
2022-07-18,368.152884,368.825898,360.834946,362.057770,63203600
2022-07-19,365.972649,372.409028,365.318611,371.840271,78506000
2022-07-20,372.029911,375.622533,370.664904,374.210114,71843800
2022-07-21,373.631881,378.068136,371.233646,378.020752,64903900
2022-07-22,378.143944,379.338303,372.295270,374.513397,72197300
2022-07-25,375.139033,375.821536,372.731310,374.968414,53631500
2022-07-26,373.328510,373.537053,369.641119,370.532166,52946400
2022-07-27,373.821442,381.897732,373.527589,380.153564,82342100
2022-07-28,380.959335,385.613593,377.414097,384.921631,73966600
2022-07-29,386.352906,391.519078,385.585094,390.533234,87003700
2022-08-01,387.841085,391.879229,387.130145,389.376709,69997500
2022-08-02,387.812745,391.490677,385.632542,386.807953,63435400
2022-08-03,388.931285,394.031096,388.646921,392.865173,67820600
2022-08-04,392.789237,393.471740,390.959760,392.599670,45656600
2022-08-05,388.324648,392.580796,388.267775,391.936218,56814900
2022-08-08,393.623508,395.870072,390.381611,391.481201,53886100
2022-08-09,390.751290,391.253686,388.855452,389.926605,44931800
2022-08-10,396.969664,398.258849,395.016952,398.116638,68665700
2022-08-11,400.960396,402.818339,397.377262,398.116638,59489700
2022-08-12,400.050396,404.960611,399.102476,404.856354,61694500
2022-08-15,402.647642,407.046001,402.590769,406.524628,54048300
2022-08-16,405.453490,409.245167,404.647753,407.320892,59289000
2022-08-17,403.728267,407.131294,402.429622,404.429718,63563400
2022-08-18,404.628840,406.287699,403.339683,405.605225,49023200
2022-08-19,402.846720,403.112136,399.282534,400.154633,68016900
2022-08-22,395.329671,395.500319,390.921853,391.822388,77695600
2022-08-23,391.395917,393.784692,390.324763,390.874573,49105200
2022-08-24,390.646982,393.490740,389.964508,392.125763,49177800
2022-08-25,393.613987,397.709005,392.523886,397.661621,50942300
2022-08-26,397.547923,398.088216,384.144330,384.201202,103087000
2022-08-29,381.253168,384.703580,380.305249,381.660767,65370800
2022-08-30,382.817195,383.054175,375.376023,377.470917,85652400
2022-08-31,379.101372,380.343144,374.466061,374.598755,76029700
2022-09-01,372.428016,376.115407,369.726440,375.774170,78740100
2022-09-02,379.433170,380.646505,370.001360,371.811890,99632100
2022-09-06,372.655438,373.593869,368.190747,370.408875,76637400
2022-09-07,370.096082,377.831106,369.878079,377.063293,70964200
2022-09-08,374.797846,379.982937,373.593970,379.527954,80821700
2022-09-09,381.764997,386.286591,381.499581,385.423981,76706900
2022-09-12,387.490400,390.286773,387.187059,389.566345,69256300
2022-09-13,380.902361,382.106237,371.508507,372.627045,122947100
2022-09-14,373.925747,375.565657,370.750211,374.048981,85023700
2022-09-15,372.494303,375.338060,368.532007,369.802216,87633800
2022-09-16,365.629490,367.637802,363.697282,366.981049,103084800
2022-09-19,363.840112,369.826996,363.763951,369.826996,73278500
2022-09-20,366.505169,367.514089,362.831184,365.581909,77274900
2022-09-21,367.504587,370.550401,359.195276,359.204803,106746600
2022-09-22,358.433796,360.070916,355.445117,356.187531,89472600
2022-09-23,352.722940,352.761021,345.784243,350.219696,122346900
2022-09-26,348.753849,352.370727,345.536716,346.755035,92581200
2022-09-27,350.286240,352.551560,343.480782,345.869843,108294100
2022-09-28,346.821708,354.360053,345.127482,352.675354,110802200
2022-09-29,349.134536,349.420068,342.367159,345.308258,112952300
2022-09-30,344.366000,348.277968,339.835389,339.968628,153711200
2022-10-03,343.680718,350.790764,341.900832,348.944244,89756500
2022-10-04,354.455260,359.785420,348.906201,359.756866,103602800
2022-10-05,355.397529,361.175013,353.075102,358.919220,88065700
2022-10-06,357.520108,360.470735,354.721774,355.216736,82333500
2022-10-07,351.190456,355.302295,343.547398,345.308258,107789500
2022-10-10,346.421961,346.659914,340.435076,342.671814,76042800
2022-10-11,340.977555,345.536748,338.569468,340.501648,92482800
2022-10-12,340.910944,342.481430,339.131029,339.378510,76991800
2022-10-13,332.382655,349.800853,331.335655,348.335052,147254500
2022-10-14,350.790725,352.418347,339.759215,340.396942,123737000
2022-10-17,346.469451,350.248150,340.063739,349.144043,93168200
2022-10-18,357.053713,357.358300,349.810399,353.246460,97162900
