Date,Open,High,Low,Close,Volume
2018-11-29,102.579108,103.313610,101.370433,102.448944,28123200
2018-11-30,102.923153,103.174189,101.677294,103.099808,33665600
2018-12-03,105.061551,105.452044,102.951026,104.215477,34732800
2018-12-04,104.076023,104.726844,100.608059,100.896278,45197000
2018-12-06,98.385964,101.565702,97.623571,101.519218,49107400
2018-12-07,100.766109,101.760939,96.972741,97.456207,45044900
2018-12-10,97.437625,100.394225,96.591550,100.031616,40801500
2018-12-11,102.086382,103.155587,99.892175,100.961380,42381900
2018-12-12,103.099773,103.453075,101.379740,101.416931,36183000
2018-12-13,101.881812,103.081188,100.998547,101.760941,31333400
2018-12-14,100.645257,101.584305,98.088449,98.581215,47043100
2018-12-17,98.004766,98.367367,94.564693,95.661797,56957300
2018-12-18,96.461378,97.167989,95.317785,96.665924,49319200
2018-12-19,96.368418,99.371502,94.229994,96.405609,68198200
2018-12-20,95.810582,96.982060,91.840552,94.378769,70334200
2018-12-21,94.490316,95.764074,90.613268,91.329178,111242100
2018-12-24,90.817821,91.087449,87.377755,87.517212,43935200
2018-12-26,88.456264,93.616370,87.359161,93.495499,51634800
2018-12-27,92.324013,94.081237,89.627742,94.071938,49498500
2018-12-28,94.917987,95.215513,92.528534,93.337418,38196300
2018-12-31,94.174219,95.206240,93.383934,94.434547,33173800
2019-01-02,92.556447,94.601890,91.989300,94.016151,35329300
2019-01-03,93.067821,93.151502,90.371549,90.557503,42579100
2019-01-04,92.714521,95.308520,91.980019,94.769264,44060600
2019-01-07,94.499629,96.015116,93.885999,94.890121,35656100
2019-01-08,95.801278,96.665944,94.564711,95.578140,31514400
2019-01-09,96.563684,97.512025,95.987238,96.944878,32280800
2019-01-10,95.968636,96.461401,95.187643,96.321938,30067600
2019-01-11,95.940742,96.173179,94.499629,95.578140,28314200
2019-01-14,94.741365,95.643222,94.146327,94.880829,28437100
2019-01-15,95.308495,97.670057,94.722749,97.632866,31587600
2019-01-16,97.865302,98.795051,97.586375,97.976868,29853900
